,Autoridad Administrativa del Agua ,Administración Local del Agua ,Departamento,Provincia,Distrito,Sector,Zona,Este (Inicial),Norte (Inicial),Este (Final),Norte (Final),Longitud,Propuesta de Actividad,Latitud
1214,Titicaca,Ramis,PUNO,AZANGARO,AZANGARO,C.P. Chucaripo,19,373098.0,8344860.0,373098.0,8344860.0,-70.18015434622431,Defensa ribereña con enrocado,-14.968142404127242
1215,Titicaca,Ramis,PUNO,AZANGARO,AZANGARO,Ccaccallaco,19,368078.0,8361398.0,368078.0,8361398.0,-70.22598567572365,Construcción dique con enrocado,-14.818405409592389
1216,Titicaca,Ramis,PUNO,AZANGARO,AZANGARO,Muyurina Putupunco Comunidad Campesina Patascachi,19,368078.0,8361398.0,368078.0,8361398.0,-70.22598567572365,Construcción dique con enrocado,-14.818405409592389
1217,Titicaca,Ramis,PUNO,AZANGARO,POTONI,Cayacachi,19,376720.0,8414118.0,376720.0,8414118.0,-70.1432242097776,construcción dique con enrocado,-14.342243776723008
1218,Titicaca,Ramis,PUNO,AZANGARO,POTONI,Centro Poblado de Carlos Gutierrez,19,372529.0,8417540.0,372529.0,8417540.0,-70.18192124091814,Construcción dique con enrocado,-14.311119061170654
1219,Titicaca,Ramis,PUNO,AZANGARO,POTONI,Desvio a crucero,19,366644.0,8415218.0,366644.0,8415218.0,-70.2365935278452,Limpieza y descolmatación de cauce,-14.331831533872556
1220,Titicaca,Ramis,PUNO,AZANGARO,POTONI,Sapapujio,19,381564.0,8408604.0,381564.0,8408604.0,-70.09855314905587,Limpieza y descolmatación del cauce,-14.392302821329745
1221,Titicaca,Ramis,PUNO,AZANGARO,SAMAN,CC. Primer Chacamarca,19,401056.0,8315780.0,401056.0,8315780.0,-69.92131277014077,Limpieza y descolatacion Proteción con dique enrocado,-15.232221477286645
1222,Titicaca,Ramis,PUNO,AZANGARO,SAMAN,Collincha Quincharapi,19,388825.0,8309120.0,388825.0,8309120.0,-70.03548362185337,Construcción dique con enrocado,-15.29192876593416
1223,Titicaca,Ramis,PUNO,AZANGARO,SAN ANTON,Canllipata C.C.Huanacomayo,19,360746.0,8389283.0,360746.0,8389283.0,-70.29262902608042,construcción dique con enrocado,-14.565975793229553
1224,Titicaca,Ramis,PUNO,AZANGARO,SAN ANTON,Centro Poblado Ccatuyo Grande,19,362316.0,8407723.0,362316.0,8407723.0,-70.2771038991982,Construcción dique con enrocado,-14.399369870279068
1225,Titicaca,Ramis,PUNO,CARABAYA,AJOYANI,Zona Urbana Distrito de Ajoyani,19,367735.0,8426101.0,367735.0,8426101.0,-70.22594576901953,Construcción dique con enrocado,-14.23350494013764
1226,Titicaca,Ramis,PUNO,CARABAYA,AJOYANI,Zona Urbana Distrito de Ajoyani,19,367602.0,8426373.0,367602.0,8426373.0,-70.22716505105238,Construcción dique con enrocado,-14.231039802439286
1227,Titicaca,Ramis,PUNO,CARABAYA,CRUCERO,Zona Urbana Distrito Crucero,19,391281.0,8411302.0,391281.0,8411302.0,-70.00832411315287,Defensa ribereña con enrocado,-14.368313604322477
1228,Titicaca,Ramis,PUNO,HUANCANE,PUSI,Ccorpa Jatun Ayllu,19,398938.0,8298984.0,398938.0,8298984.0,-69.94171117998151,Limpieza descolmatacion y conformacion de dique,-15.383971437596463
1229,Titicaca,Ramis,PUNO,HUANCANE,TARACO,Jachagani y Sullata,19,395232.0,8308892.0,395232.0,8308892.0,-69.97582477682687,construcción dique con enrocado,-15.294257943606862
1230,Titicaca,Ramis,PUNO,LAMPA,CALAPUJA,Camaquem Qunsa Rumi y Zona Urbana Calapuja,19,366833.0,8308914.0,366833.0,8308914.0,-70.24029643245368,construcción dique con enrocado,-15.292749448305939
1231,Titicaca,Ramis,PUNO,LAMPA,OCUVIRI,Batiani Antaymarca,19,301218.0,8332920.0,301218.0,8332920.0,-70.84934372702001,Limpieza y descolmatación del cauce,-15.071602846471045
1232,Titicaca,Ramis,PUNO,LAMPA,OCUVIRI,Zona Urbana,19,294972.0,8328206.0,294972.0,8328206.0,-70.90781013736914,Construcción dique con enrocado,-15.113717785212799
1233,Titicaca,Ramis,PUNO,LAMPA,PUCARA,Angara Alto,19,338199.0,8344034.0,338199.0,8344034.0,-70.50468633942008,construcción dique con enrocado,-14.973698791710447
1234,Titicaca,Ramis,PUNO,LAMPA,PUCARA,C.C.Koyra Grande,19,335337.0,8332632.0,335337.0,8332632.0,-70.53203008679657,construcción dique con enrocado,-15.07657249483518
1235,Titicaca,Ramis,PUNO,LAMPA,PUCARA,Socsan y Tuni Requeña,19,354687.0,8331739.0,354687.0,8331739.0,-70.3520863149304,Defensa ribereña con enrocado,-15.08578920535333
1236,Titicaca,Ramis,PUNO,MELGAR,AYAVIRI,Central-Colquemayo,19,328888.0,8335297.0,328888.0,8335297.0,-70.59183649929446,Defensa ribereña con enrocado,-15.052073701355976
1237,Titicaca,Ramis,PUNO,MELGAR,AYAVIRI,Pueblo Libre y Barrio Kawasimachi,19,328390.0,8352881.0,328390.0,8352881.0,-70.59529135329254,construcción dique con enrocado,-14.893121854467303
1238,Titicaca,Ramis,PUNO,MELGAR,AYAVIRI,Tinajani,19,330711.0,8340754.0,330711.0,8340754.0,-70.57452022009001,construcción dique con enrocado,-15.002872850181738
1239,Titicaca,Ramis,PUNO,MELGAR,AYAVIRI,Zona Urbana Barrio Panamericana,19,327873.0,8354361.0,327873.0,8354361.0,-70.59999736196106,Defensa ribereña con enrocado,-14.879712454909564
1240,Titicaca,Ramis,PUNO,MELGAR,CUPI,Ccotamamani Alto,19,302709.0,8350889.0,302709.0,8350889.0,-70.83409335242533,Construcción dique con enrocado,-14.909337353990527
1241,Titicaca,Ramis,PUNO,MELGAR,CUPI,Quechuyo y Molloccosi,19,299673.0,8354282.0,299673.0,8354282.0,-70.86204313422486,Limpieza y descolmatación de cauce,-14.878448701919881
1242,Titicaca,Ramis,PUNO,MELGAR,CUPI,Soramullani,19,304804.0,8354694.0,304804.0,8354694.0,-70.81433657216692,construcción dique con enrocado,-14.87510765806453
1243,Titicaca,Ramis,PUNO,MELGAR,CUPI,"Winchuco,Huanacuyo y Sorapampa",19,300135.0,8351690.0,300135.0,8351690.0,-70.85795120592473,Limpieza y descolmatación de cauce,-14.901906210402812
1244,Titicaca,Ramis,PUNO,MELGAR,LLALLI,Kahuasiri,19,298703.0,8347290.0,298703.0,8347290.0,-70.87160210393164,Limpieza y descolmatación de cauce,-14.941558209331465
1245,Titicaca,Ramis,PUNO,MELGAR,LLALLI,Vaqueria Sucre,19,299927.0,8346041.0,299927.0,8346041.0,-70.86032325442672,Limpieza y descolmatación de cauce,-14.952937675987386
1246,Titicaca,Ramis,PUNO,MELGAR,MACARI,C.P.Casa Blanca Bajo Collana,19,290021.0,8373386.0,290021.0,8373386.0,-70.95017933048435,Construcción dique con enrocado,-14.705077046455052
1247,Titicaca,Ramis,PUNO,MELGAR,MACARI,C.P.San Francisco Alto Collana,19,279388.0,8377166.0,279388.0,8377166.0,-71.04857108055621,Construcción dique con enrocado,-14.670070779701334
1248,Titicaca,Ramis,PUNO,MELGAR,MACARI,Jayllahua I,19,296163.0,8370568.0,296163.0,8370568.0,-70.89337781323206,construcción dique con enrocado,-14.731014575550148
1249,Titicaca,Ramis,PUNO,MELGAR,MACARI,Pasto Grande,19,292122.0,8364909.0,292122.0,8364909.0,-70.93134962380185,Defensa ribereña con enrocado,-14.78184074809408
1250,Titicaca,Ramis,PUNO,MELGAR,NUÑOA,"Pilcocota,Ticuyo y Quitampari",19,327029.0,8397231.0,327029.0,8397231.0,-70.60501052918052,Limpieza y descolmatación de cauce,-14.492202814658603
1251,Titicaca,Ramis,PUNO,MELGAR,NUÑOA,Zona Urbana,19,324141.0,8398781.0,324141.0,8398781.0,-70.6316983646832,Construcción dique con enrocado,-14.478009451437613
1252,Titicaca,Ramis,PUNO,MELGAR,ORURILLO,C.C.Santa Cruz de Orurillo,19,335562.0,8372674.0,335562.0,8372674.0,-70.52738427908423,Limpieza y descolmatación del cauce,-14.714684065375632
1253,Titicaca,Ramis,PUNO,MELGAR,ORURILLO,Huamachuco,19,337768.0,8386507.0,337768.0,8386507.0,-70.50604460858959,construcción dique con enrocado,-14.589790597923214
1254,Titicaca,Ramis,PUNO,MELGAR,ORURILLO,Jahuaquena Caluyo Rosaspata Isla,19,343646.0,8371335.0,343646.0,8371335.0,-70.45239372620672,Defensa ribereña con enrocado,-14.727269362523085
1255,Titicaca,Ramis,PUNO,MELGAR,ORURILLO,Sector Buenos Aires C.P.Balsapata,19,344229.0,8371890.0,344229.0,8371890.0,-70.44694630172455,Construcción dique con enrocado,-14.722286871678925
1256,Titicaca,Ramis,PUNO,MELGAR,SANTA ROSA,Chimpahuata Cerro Grande,19,311271.0,8377687.0,311271.0,8377687.0,-70.7525798333429,Construcción dique con enrocado,-14.667783844710058
1257,Titicaca,Ramis,PUNO,MELGAR,SANTA ROSA,Parina,19,311527.0,8391476.0,311527.0,8391476.0,-70.74921760299947,Limpieza y descolmatación del cauce,-14.543186469307466
1258,Titicaca,Ramis,PUNO,MELGAR,SANTA ROSA,Puente Huamacunca,19,297010.0,8388190.0,297010.0,8388190.0,-70.88415186780345,Construcción dique con enrocado,-14.571836146834984
1259,Titicaca,Ramis,PUNO,MELGAR,SANTA ROSA,Puente Pichacani Cerro Grande,19,311354.0,8373917.0,311354.0,8373917.0,-70.75208071882896,Construcción dique con enrocado,-14.701859992199068
1260,Titicaca,Ramis,PUNO,MELGAR,SANTA ROSA,Quesquesur Pucamocco,19,298120.0,8385338.0,298120.0,8385338.0,-70.8740708277343,Construcción dique con enrocado,-14.597691578502246
1261,Titicaca,Ramis,PUNO,MELGAR,SANTA ROSA,Quesquesur San Isidro,19,299703.0,8385191.0,299703.0,8385191.0,-70.85939239181863,Construcción dique con enrocado,-14.599137487697698
1262,Titicaca,Ramis,PUNO,MELGAR,SANTA ROSA,Santa Ana Iru Huito Kunurana Bajo,19,300319.0,8385165.0,300319.0,8385165.0,-70.85367806037966,Construcción dique con enrocado,-14.599417924552293
1263,Titicaca,Ramis,PUNO,MELGAR,UMACHIRI,Ccotamamani Bajo Sora,19,303410.0,8351836.0,303410.0,8351836.0,-70.82750673287627,Construcción dique con enrocado,-14.900831719033985
1264,Titicaca,Ramis,PUNO,MELGAR,UMACHIRI,Centro Paylla,19,312353.0,8362987.0,312353.0,8362987.0,-70.7435919918673,Construcción dique con enrocado,-14.800706657910885
1265,Titicaca,Ramis,PUNO,MELGAR,UMACHIRI,Sector Rosaspata Ayaconto,19,314721.0,8362218.0,314721.0,8362218.0,-70.72165083809404,Construcción dique con enrocado,-14.80782169080139
1266,Ucayali,Atalaya,UCAYALI,ATALAYA,RAYMONDI,Atalaya,18,636671.0,8813120.0,636671.0,8813120.0,-73.75013527218289,limpieza y desolmatacion y construccion de gaviones,-10.734310894469491
1267,Ucayali,Atalaya,UCAYALI,ATALAYA,RAYMONDI,JJVV 8 de Mayo,18,634434.0,8814373.0,634434.0,8814373.0,-73.77063524965686,limpieza y desolmatacion y proteccion con dique enrocado,-10.723062703637252
1268,Ucayali,Atalaya,UCAYALI,ATALAYA,RAYMONDI,JJVV 8 de Mayo,18,634574.0,8814666.0,634574.0,8814666.0,-73.76936589660771,limpieza y desolmatacion y proteccion con dique enrocado,-10.720408319882505
1269,Ucayali,Atalaya,UCAYALI,ATALAYA,RAYMONDI,JJVV San Valentin y Papa Francisco,18,635397.0,8814961.0,635397.0,8814961.0,-73.76185189594848,limpieza y desolmatacion y proteccion con dique enrocado,-10.717711088621325
1270,Ucayali,Perene,JUNIN,CHANCHAMAYO,CHANCHAMAYO,Puente Herreria,18,464053.447,8775457.659,464053.447,8775457.659,-75.32913310618433,Limpieza y descolmatacion,-11.077263385507178
1271,Ucayali,Perene,JUNIN,CHANCHAMAYO,PERENE,Perene,18,474969.72,8788863.723,474969.72,8788863.723,-75.22908863578326,Limpieza y descolmatacion,-10.956112387237635
1272,Ucayali,Perene,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,Rio Seco,18,467697.0,8793692.0,467697.0,8793692.0,-75.29560812168829,Limpieza y descolmatacion,-10.912388572452542
1273,Ucayali,Perene,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,San Luis de Shuaru,18,468153.517,8796327.258,468153.517,8796327.258,-75.29140733090213,Limpieza y descolmatacion,-10.8885594418085
1274,Ucayali,Perene,JUNIN,SATIPO,COVIRIALI,Bellavista,18,536758.0,8753140.0,536758.0,8753140.0,-74.66320436669417,Proteccion con roca al volteo,-11.279090353835572
1275,Ucayali,Perene,JUNIN,SATIPO,COVIRIALI,C.P. De Villa Sol,18,536966.0,8751403.0,536966.0,8751403.0,-74.6612801721543,"Limpieza de cauce, encimado de dique y construccion de muro engavionado",-11.294797047970372
1276,Ucayali,Perene,JUNIN,SATIPO,COVIRIALI,Casco Urbano C.P. Coviriali,18,540702.0,8751962.0,540702.0,8751962.0,-74.62705417715581,"Limpieza de cauce, encimado de dique y construccion de muro engavionado",-11.289700556324863
1277,Ucayali,Perene,JUNIN,SATIPO,COVIRIALI,Coviriali Sur,18,540568.0,8751430.0,540568.0,8751430.0,-74.62827578673719,Construccion de dique con mamposteria de piedra,-11.29451331403449
1278,Ucayali,Perene,JUNIN,SATIPO,COVIRIALI,Coviriali Sur,18,540595.0,8750051.0,540595.0,8750051.0,-74.62801231382049,Proteccion con roca al volteo,-11.30698417430369
1279,Ucayali,Perene,JUNIN,SATIPO,COVIRIALI,Coviriali Sur,18,540519.0,8750789.0,540519.0,8750789.0,-74.62871731055166,Construccion de dique con mamposteria de piedra,-11.300310847637688
1280,Ucayali,Perene,JUNIN,SATIPO,COVIRIALI,El Progreso,18,538887.0,8753748.0,538887.0,8753748.0,-74.64370440706725,Construccion de dique con mamposteria de piedra,-11.273569028263243
1281,Ucayali,Perene,JUNIN,SATIPO,COVIRIALI,La Florida,18,533682.0,8750863.0,533682.0,8750863.0,-74.69136595677892,Proteccion con roca al volteo,-11.299713504341252
1282,Ucayali,Perene,JUNIN,SATIPO,COVIRIALI,Santa Maria,18,537351.0,8750422.0,537351.0,8750422.0,-74.65774193618427,"Limpieza de cauce, encimado de dique y construccion de muro engavionado",-11.303664829739725
1283,Ucayali,Perene,JUNIN,SATIPO,LLAYLLA,Centro Poblado La Libertad,18,549879.0,8744848.0,549879.0,8744848.0,-74.54286640701689,"Limpieza de cauce, encimado de dique y construccion de muro engavionado",-11.353918497313261
1284,Ucayali,Perene,JUNIN,SATIPO,RIO TAMBO,Pampa Alegre,18,610140.0,8658515.0,610140.0,8658515.0,-73.98778200125545,Limpieza y descolmatacion proteccion con roca al volteo,-12.13318006147008
1285,Ucayali,Perene,JUNIN,SATIPO,RIO TAMBO,Sol Naciente,18,607605.0,8662017.0,607605.0,8662017.0,-74.01119351016452,Limpieza y descolmatacion proteccion con roca al volteo,-12.101599274600634
1286,Ucayali,Perene,PASCO,OXAPAMPA,HUANCABAMBA,Ancahuachanan,18,436918.0,8844056.0,436918.0,8844056.0,-75.5764028612549,Reparacion de estructura de proteccion,-10.456508782122166
1287,Ucayali,Perene,PASCO,OXAPAMPA,HUANCABAMBA,Paopampa-Huchumayo,18,442109.0,8848011.0,442109.0,8848011.0,-75.52891185235174,Mejoramiento de estructura de proteccion a traves de enrocado,-10.420822176939089
1288,Ucayali,Perene,PASCO,OXAPAMPA,OXAPAMPA,Oxapampa,18,456900.0,8829976.0,456900.0,8829976.0,-75.39398537080707,Instalacion de defensa ribereña,-10.584126995199977
1289,Ucayali,Perene,PASCO,OXAPAMPA,PALCAZU,Rio Negro,18,459103.0,8893642.0,459103.0,8893642.0,-75.37317013006661,"Limpieza, descolmatacion y defensa con roca al volteo y construccion de 3 espigones",-10.008342374383142
1290,Ucayali,Perene,PASCO,OXAPAMPA,VILLA RICA,CP San Juan de Cacazu,18,486562.0,8821151.0,486562.0,8821151.0,-75.1228721416425,"Limpiza, descolmatacion y roca al volteo",-10.664164345627709
1291,Ucayali,Pucallpa,HUANUCO,PUERTO INCA,HONORIA,CC.NN.Dos Unidos,18,550024.0,9033446.0,550024.0,9033446.0,-74.54520059516885,Limpieza y Descolmatación,-8.743765667423
1292,Ucayali,Pucallpa,HUANUCO,PUERTO INCA,YUYAPICHIS,Yuyapichis,18,502810.0,8934878.0,502810.0,8934878.0,-74.9743882853188,Defensa ribereña con muro de gaviones,-9.635584768695548
1293,Ucayali,Pucallpa,LORETO,REQUENA,CAPELO,CC.NN. Huatapi,18,600071.0,9412729.0,600071.0,9412729.0,-74.09687059617701,Defensa Ribereña,-5.312411659558967
1294,Ucayali,Pucallpa,LORETO,REQUENA,CAPELO,CC.NN. Nueva Vista,18,593789.0,9406858.0,593789.0,9406858.0,-74.15348776348073,Defensa Ribereña,-5.365598318364595
1295,Ucayali,Pucallpa,LORETO,REQUENA,CAPELO,CC.NN. Pintullacta,18,600275.0,9408921.0,600275.0,9408921.0,-74.09497925231629,Limpieza y Descolmatación,-5.346853823721332
1296,Ucayali,Pucallpa,LORETO,REQUENA,CAPELO,CC.NN.Bagazan,18,600936.0,9417115.0,600936.0,9417115.0,-74.08912278046809,Limpieza y Descolmatación,-5.272727110507878
1297,Ucayali,Pucallpa,LORETO,REQUENA,CAPELO,CC.NN.Nuevo Florida,18,593908.0,9389930.0,593908.0,9389930.0,-74.15219936948903,Defensa Ribereña,-5.518719051518676
1298,Ucayali,Pucallpa,LORETO,REQUENA,CAPELO,CC.NN.Nuevo Iquitos,18,591025.0,9396358.0,591025.0,9396358.0,-74.17830484625983,Defensa Ribereña,-5.460610827028449
1299,Ucayali,Pucallpa,LORETO,REQUENA,CAPELO,CC.NN.Nuevo Los Angeles,18,597868.0,9392549.0,597868.0,9392549.0,-74.11648633206931,Defensa Ribereña,-5.494977112254196
1300,Ucayali,Pucallpa,LORETO,REQUENA,CAPELO,CC.NN.Nuevo Sapote,18,598448.0,9423371.0,598448.0,9423371.0,-74.11165341074346,Limpieza y Descolmatación,-5.21617118909485
1301,Ucayali,Pucallpa,LORETO,REQUENA,CAPELO,CC.NN.Requena,18,595043.0,9395019.0,595043.0,9395019.0,-74.14201926140206,Defensa Ribereña,-5.472672009668086
1302,Ucayali,Pucallpa,LORETO,REQUENA,CAPELO,Flor de Punga,18,592954.0,9401903.0,592954.0,9401903.0,-74.1609621847379,Defensa Ribereña,-5.410429340226619
1303,Ucayali,Pucallpa,LORETO,REQUENA,PUINAHUA,CC.NN.07 de Junio,18,575495.0,9423791.0,575495.0,9423791.0,-74.31876273803587,Defensa Ribereña,-5.212630475736598
1304,Ucayali,Pucallpa,LORETO,REQUENA,PUINAHUA,CC.NN.Bretaña,18,571846.0,9417928.0,571846.0,9417928.0,-74.35163375191568,Defensa Ribereña,-5.265701812994502
1305,Ucayali,Pucallpa,LORETO,REQUENA,PUINAHUA,CC.NN.Jorge Chavez,18,589748.0,9431443.0,589748.0,9431443.0,-74.19024532808714,Defensa Ribereña,-5.143260628597571
1306,Ucayali,Pucallpa,LORETO,REQUENA,PUINAHUA,CC.NN.San Juan de Paucar,18,577615.0,9425815.0,577615.0,9425815.0,-74.29965389013213,Defensa Ribereña,-5.194300594694192
1307,Ucayali,Pucallpa,LORETO,REQUENA,PUINAHUA,CC.NN.San Miguel,18,568776.0,9400137.0,568776.0,9400137.0,-74.37917541105428,Defensa Ribereña,-5.426667256819688
1308,Ucayali,Pucallpa,LORETO,REQUENA,PUINAHUA,CC.NN.Urarinas,18,593366.0,9431070.0,593366.0,9431070.0,-74.15759969162761,Defensa Ribereña,-5.146592334462754
1309,Ucayali,Pucallpa,LORETO,REQUENA,PUINAHUA,Comunidad Nativa Manco Capac,18,584370.826,9432643.066,584370.826,9432643.066,-74.23877097459847,Defensa ribereña muro de bolsacreto,-5.1324648776512065
1310,Ucayali,Pucallpa,LORETO,REQUENA,PUINAHUA,Comunidad Nativa San Carlos,18,571397.697,9410037.276,571397.697,9410037.276,-74.35560524227483,Defensa ribereña muro de bolsacreto,-5.337085203167259
1311,Ucayali,Pucallpa,LORETO,REQUENA,SAQUENA,CC.NN. Bagazan,18,662392.0,9477368.0,662392.0,9477368.0,-73.53583539089438,construcción de defensa ribereña,-4.726760932893871
1312,Ucayali,Pucallpa,LORETO,REQUENA,SAQUENA,CC.NN.28 de Julio,18,663950.0,9491725.0,663950.0,9491725.0,-73.52206261677678,construcción de defensa ribereña,-4.596890950246883
1313,Ucayali,Pucallpa,LORETO,REQUENA,SAQUENA,CC.NN.Capitan Clavero,18,660493.0,9484031.0,660493.0,9484031.0,-73.55307773450056,construcción de defensa ribereña,-4.666538051339023
1314,Ucayali,Pucallpa,LORETO,REQUENA,SAQUENA,CC.NN.Chingana,18,661581.0,9478016.0,661581.0,9478016.0,-73.54315819142957,construcción de defensa ribereña,-4.720915990196788
1315,Ucayali,Pucallpa,LORETO,REQUENA,SAQUENA,CC.NN.Flor de Castaña,18,655158.0,9472521.0,655158.0,9472521.0,-73.60095705723562,construcción de defensa ribereña,-4.770731817377732
1316,Ucayali,Pucallpa,LORETO,REQUENA,SAQUENA,CC.NN.Huacarayco,18,654643.0,9477798.0,654643.0,9477798.0,-73.60569564856323,construcción de defensa ribereña,-4.723016101074098
1317,Ucayali,Pucallpa,LORETO,REQUENA,SAQUENA,CC.NN.Jorge Chavez,18,649618.0,9471693.0,649618.0,9471693.0,-73.65088647638662,construcción de defensa ribereña,-4.778320338166626
1318,Ucayali,Pucallpa,LORETO,REQUENA,SAQUENA,CC.NN.Libertad,18,671191.0,9499036.0,671191.0,9499036.0,-73.45694505307289,construcción de defensa ribereña,-4.530635993596094
1319,Ucayali,Pucallpa,LORETO,REQUENA,SAQUENA,CC.NN.Mariscal Castilla,18,672788.0,9507815.0,672788.0,9507815.0,-73.44272224134454,construcción de defensa ribereña,-4.451213173813648
1320,Ucayali,Pucallpa,LORETO,REQUENA,SAQUENA,CC.NN.SanJose de Paranapura,18,670784.0,9500701.0,670784.0,9500701.0,-73.46064450923237,construcción de defensa ribereña,-4.515586452179183
1321,Ucayali,Pucallpa,LORETO,REQUENA,SAQUENA,CC.NN.Sapuena,18,652031.0,9472458.0,652031.0,9472458.0,-73.62914623905176,construcción de defensa ribereña,-4.771358460055713
1322,Ucayali,Pucallpa,LORETO,REQUENA,SAQUENA,CC.NN.Tibi Playa I Zona,18,660926.0,9483876.0,660926.0,9483876.0,-73.54917199448956,construcción de defensa ribereña,-4.667931781093673
1323,Ucayali,Pucallpa,LORETO,REQUENA,SAQUENA,CC.NN.Tibi Playa II Zona,18,660854.0,9486369.0,660854.0,9486369.0,-73.54986715171944,construcción de defensa ribereña,-4.645386934116991
1324,Ucayali,Pucallpa,LORETO,REQUENA,SAQUENA,CC.NN.Tibi Puerto Sol,18,663304.0,9490285.0,663304.0,9490285.0,-73.52785795427009,construcción de defensa ribereña,-4.609925967687075
1325,Ucayali,Pucallpa,LORETO,REQUENA,SAQUENA,CC.NN.Vista Alegre,18,674805.0,9501420.0,674805.0,9501420.0,-73.42442453634591,construcción de defensa ribereña,-4.509006471969506
1326,Ucayali,Pucallpa,LORETO,REQUENA,SAQUENA,CC.NN.Yucuruchi,18,665752.0,9495995.0,665752.0,9495995.0,-73.50590219517679,construcción de defensa ribereña,-4.558240729745432
1327,Ucayali,Pucallpa,UCAYALI,CORONEL PORTILLO,MANANTAY,Casco Urbano,18,549660.484,9071871.633,549660.484,9071871.633,-74.5489153341921,"descolmatación,encauzamiento y conformación de dique",-8.396209243538337
1328,Ucayali,Pucallpa,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,Caserio Cedro Isla,18,507187.0,9080752.0,507187.0,9080752.0,-74.93473047880205,Limpieza y Descolmatación,-8.316135660094048
